    46    
        0.0    66.00E-21
        1.0    62.30E-21 
        3.0    57.80E-21
        5.0    53.65E-21
        5.4    52.73E-21
        6.0    51.38E-21
        6.4    50.51E-21
        7.0    49.23E-21
        7.4    48.41E-21
        8.0    47.20E-21
        8.4    46.42E-21
        9.0    45.27E-21
        9.4    44.53E-21
       10.0    43.45E-21
       10.4    42.75E-21
       11.4    41.08E-21
       12.0    40.10E-21
       12.4    39.49E-21
       13.4    37.99E-21
       14.0    37.13E-21
       14.4    36.57E-21
       15.0    35.76E-21
       15.4    35.24E-21
       16.0    34.48E-21
       16.4    33.98E-21
       17.4    32.79E-21
       18.0    32.12E-21
       18.4    31.68E-21
       20.0    30.28E-21
       25.0    25.97E-21
       30.0    22.30E-21
       40.0    17.31E-21
       50.0    13.84E-21
       60.0    10.15E-21
       70.0     8.49E-21
       90.0     6.92E-21
      100.0     6.10E-21
      150.0     3.49E-21
      200.0     2.47E-21
      300.0     1.55E-21
      400.0     1.15E-21
      500.0     0.84E-21
      600.0     0.76E-21
      700.0     0.65E-21
      800.0     0.60E-21
     1000.0     0.41E-21
-------------------------------------------------
helium, sources: Register, Trajmar & Srivastava [1980],
         Brunger et al. [1992]
         Fon, Berrington & Hibbert [1980]
     
